
minsithumaung@connect-172-31-3-24 csce_412_project_3 % make
mkdir -p obj
mkdir -p bin
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/LoadBalancer.cpp -o obj/LoadBalancer.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/Request.cpp -o obj/Request.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/WebServer.cpp -o obj/WebServer.o
g++ -Wall -Wextra -Iinclude -std=c++11 -c src/main.cpp -o obj/main.o
g++  obj/LoadBalancer.o  obj/Request.o  obj/WebServer.o  obj/main.o -o bin/load_balancer
./bin/load_balancer
Enter the number of servers: 10
Enter the duration (clock cycles) to run the load balancer: 10000
Added request with IP in: 47.64.214.29, IP out: 116.130.41.164, processing time: 7
Server 6 assigned request with IP in: 193.72.134.68, IP out: 67.154.114.96
Assigned request to server 6 with IP in: 193.72.134.68, IP out: 67.154.114.96
Server 7 assigned request with IP in: 23.13.181.145, IP out: 146.13.195.161
Assigned request to server 7 with IP in: 23.13.181.145, IP out: 146.13.195.161
Server 9 assigned request with IP in: 12.153.140.117, IP out: 159.25.186.239
Assigned request to server 9 with IP in: 12.153.140.117, IP out: 159.25.186.239
Server 5 finished processing request.
Server 5 assigned request with IP in: 103.126.159.1, IP out: 69.172.18.107
Assigned request to server 5 with IP in: 103.126.159.1, IP out: 69.172.18.107
Server 8 finished processing request.
Server 8 assigned request with IP in: 161.51.37.151, IP out: 141.128.82.90
Assigned request to server 8 with IP in: 161.51.37.151, IP out: 141.128.82.90
Server 1 finished processing request.
Server 1 assigned request with IP in: 54.35.216.166, IP out: 219.0.184.129
Assigned request to server 1 with IP in: 54.35.216.166, IP out: 219.0.184.129
Server 2 finished processing request.
Server 2 assigned request with IP in: 129.160.175.22, IP out: 20.214.219.190
Assigned request to server 2 with IP in: 129.160.175.22, IP out: 20.214.219.190
Server 5 finished processing request.
Server 7 finished processing request.
Server 5 assigned request with IP in: 140.227.190.193, IP out: 155.120.101.53
Assigned request to server 5 with IP in: 140.227.190.193, IP out: 155.120.101.53
Server 7 assigned request with IP in: 124.237.55.43, IP out: 183.100.111.5
Assigned request to server 7 with IP in: 124.237.55.43, IP out: 183.100.111.5
Server 3 finished processing request.
Server 4 finished processing request.
Server 6 finished processing request.
Server 9 finished processing request.
Server 3 assigned request with IP in: 123.93.42.103, IP out: 125.17.102.53
Assigned request to server 3 with IP in: 123.93.42.103, IP out: 125.17.102.53
Server 4 assigned request with IP in: 206.179.222.79, IP out: 196.32.192.115
Assigned request to server 4 with IP in: 206.179.222.79, IP out: 196.32.192.115
Server 6 assigned request with IP in: 70.137.191.33, IP out: 245.42.36.74
Assigned request to server 6 with IP in: 70.137.191.33, IP out: 245.42.36.74
Server 9 assigned request with IP in: 155.92.169.89, IP out: 206.137.21.136
Assigned request to server 9 with IP in: 155.92.169.89, IP out: 206.137.21.136
Server 2 finished processing request.
Server 2 assigned request with IP in: 13.255.26.249, IP out: 186.48.106.162
Assigned request to server 2 with IP in: 13.255.26.249, IP out: 186.48.106.162
Server 0 finished processing request.
Server 1 finished processing request.
Server 5 finished processing request.
Server 0 assigned request with IP in: 126.135.8.13, IP out: 215.178.24.48
Assigned request to server 0 with IP in: 126.135.8.13, IP out: 215.178.24.48
Server 1 assigned request with IP in: 219.79.169.94, IP out: 249.36.55.11
Assigned request to server 1 with IP in: 219.79.169.94, IP out: 249.36.55.11
Server 5 assigned request with IP in: 13.209.220.58, IP out: 196.176.39.45
Assigned request to server 5 with IP in: 13.209.220.58, IP out: 196.176.39.45
Server 8 finished processing request.
Server 8 assigned request with IP in: 6.146.213.233, IP out: 54.102.10.191
Assigned request to server 8 with IP in: 6.146.213.233, IP out: 54.102.10.191
Server 0 finished processing request.
Server 1 finished processing request.
Server 5 finished processing request.
Server 0 assigned request with IP in: 9.62.230.95, IP out: 243.167.27.179
Assigned request to server 0 with IP in: 9.62.230.95, IP out: 243.167.27.179
Server 1 assigned request with IP in: 165.101.81.102, IP out: 111.207.49.20
Assigned request to server 1 with IP in: 165.101.81.102, IP out: 111.207.49.20
Server 5 assigned request with IP in: 78.110.8.151, IP out: 252.58.17.118
Assigned request to server 5 with IP in: 78.110.8.151, IP out: 252.58.17.118
Server 6 finished processing request.
Server 7 finished processing request.
Server 9 finished processing request.
Server 6 assigned request with IP in: 77.160.17.165, IP out: 113.59.27.99
Assigned request to server 6 with IP in: 77.160.17.165, IP out: 113.59.27.99
Server 7 assigned request with IP in: 218.129.146.153, IP out: 129.123.104.22
Assigned request to server 7 with IP in: 218.129.146.153, IP out: 129.123.104.22
Server 9 assigned request with IP in: 179.114.125.49, IP out: 54.168.180.204
Assigned request to server 9 with IP in: 179.114.125.49, IP out: 54.168.180.204
Server 4 finished processing request.
Server 4 assigned request with IP in: 228.215.47.149, IP out: 88.202.198.230
Assigned request to server 4 with IP in: 228.215.47.149, IP out: 88.202.198.230
Added request with IP in: 177.138.241.116, IP out: 230.168.147.121, processing time: 80
Server 3 finished processing request.
Server 4 finished processing request.
Server 3 assigned request with IP in: 11.122.157.122, IP out: 9.217.219.231
Assigned request to server 3 with IP in: 11.122.157.122, IP out: 9.217.219.231
Server 4 assigned request with IP in: 211.238.2.47, IP out: 161.77.23.74
Assigned request to server 4 with IP in: 211.238.2.47, IP out: 161.77.23.74
Server 0 finished processing request.
Server 2 finished processing request.
Server 5 finished processing request.
Server 8 finished processing request.
Added request with IP in: 107.134.189.93, IP out: 156.196.87.253, processing time: 9
Server 0 assigned request with IP in: 230.235.230.124, IP out: 68.246.132.200
Assigned request to server 0 with IP in: 230.235.230.124, IP out: 68.246.132.200
Server 2 assigned request with IP in: 194.254.87.225, IP out: 248.253.67.101
Assigned request to server 2 with IP in: 194.254.87.225, IP out: 248.253.67.101
Server 5 assigned request with IP in: 18.190.14.148, IP out: 151.254.15.144
Assigned request to server 5 with IP in: 18.190.14.148, IP out: 151.254.15.144
Server 8 assigned request with IP in: 163.0.176.157, IP out: 162.77.228.20
Assigned request to server 8 with IP in: 163.0.176.157, IP out: 162.77.228.20
Server 6 finished processing request.
Server 6 assigned request with IP in: 51.4.170.105, IP out: 145.253.119.229
Assigned request to server 6 with IP in: 51.4.170.105, IP out: 145.253.119.229
Server 1 finished processing request.
Server 4 finished processing request.
Server 1 assigned request with IP in: 16.106.28.27, IP out: 105.89.45.168
Assigned request to server 1 with IP in: 16.106.28.27, IP out: 105.89.45.168
Server 4 assigned request with IP in: 134.60.45.94, IP out: 211.247.135.223
Assigned request to server 4 with IP in: 134.60.45.94, IP out: 211.247.135.223
Server 3 finished processing request.
Server 3 assigned request with IP in: 136.253.60.216, IP out: 123.13.130.170
Assigned request to server 3 with IP in: 136.253.60.216, IP out: 123.13.130.170
Server 9 finished processing request.
Server 9 assigned request with IP in: 128.125.118.182, IP out: 119.134.92.108
Assigned request to server 9 with IP in: 128.125.118.182, IP out: 119.134.92.108
Server 2 finished processing request.
Server 7 finished processing request.
Server 2 assigned request with IP in: 221.23.142.29, IP out: 58.102.4.129
Assigned request to server 2 with IP in: 221.23.142.29, IP out: 58.102.4.129
Server 7 assigned request with IP in: 44.96.221.93, IP out: 29.217.207.166
Assigned request to server 7 with IP in: 44.96.221.93, IP out: 29.217.207.166
Server 1 finished processing request.
Server 3 finished processing request.
Server 8 finished processing request.
Server 1 assigned request with IP in: 62.56.86.97, IP out: 91.67.241.166
Assigned request to server 1 with IP in: 62.56.86.97, IP out: 91.67.241.166
Server 3 assigned request with IP in: 114.45.11.109, IP out: 105.182.157.57
Assigned request to server 3 with IP in: 114.45.11.109, IP out: 105.182.157.57
Server 8 assigned request with IP in: 9.135.202.229, IP out: 134.81.148.230
Assigned request to server 8 with IP in: 9.135.202.229, IP out: 134.81.148.230
Server 0 finished processing request.
Server 5 finished processing request.
Server 0 assigned request with IP in: 229.53.92.121, IP out: 98.133.84.231
Assigned request to server 0 with IP in: 229.53.92.121, IP out: 98.133.84.231
Server 5 assigned request with IP in: 246.89.212.44, IP out: 43.38.68.85
Assigned request to server 5 with IP in: 246.89.212.44, IP out: 43.38.68.85
Server 2 finished processing request.
Server 6 finished processing request.
Server 8 finished processing request.
Server 2 assigned request with IP in: 174.131.50.77, IP out: 184.50.13.32
Assigned request to server 2 with IP in: 174.131.50.77, IP out: 184.50.13.32
Server 6 assigned request with IP in: 81.124.87.19, IP out: 136.179.54.186
Assigned request to server 6 with IP in: 81.124.87.19, IP out: 136.179.54.186
Server 8 assigned request with IP in: 98.232.107.83, IP out: 72.122.1.167
Assigned request to server 8 with IP in: 98.232.107.83, IP out: 72.122.1.167
Server 3 finished processing request.
Server 5 finished processing request.
Server 3 assigned request with IP in: 195.157.219.108, IP out: 205.181.34.11
Assigned request to server 3 with IP in: 195.157.219.108, IP out: 205.181.34.11
Server 5 assigned request with IP in: 102.117.103.179, IP out: 173.79.160.243
Assigned request to server 5 with IP in: 102.117.103.179, IP out: 173.79.160.243
Server 4 finished processing request.
Server 4 assigned request with IP in: 142.230.49.57, IP out: 108.136.49.215
Assigned request to server 4 with IP in: 142.230.49.57, IP out: 108.136.49.215
Server 7 finished processing request.
Server 9 finished processing request.
Server 7 assigned request with IP in: 241.81.100.122, IP out: 121.159.251.59
Assigned request to server 7 with IP in: 241.81.100.122, IP out: 121.159.251.59
Server 9 assigned request with IP in: 167.120.63.19, IP out: 136.176.178.46
Assigned request to server 9 with IP in: 167.120.63.19, IP out: 136.176.178.46
Server 2 finished processing request.
Server 6 finished processing request.
Server 2 assigned request with IP in: 124.132.122.142, IP out: 51.207.242.233
Assigned request to server 2 with IP in: 124.132.122.142, IP out: 51.207.242.233
Server 6 assigned request with IP in: 25.182.81.89, IP out: 171.15.234.127
Assigned request to server 6 with IP in: 25.182.81.89, IP out: 171.15.234.127
Server 1 finished processing request.
Server 2 finished processing request.
Server 5 finished processing request.
Server 1 assigned request with IP in: 145.34.134.3, IP out: 116.55.155.205
Assigned request to server 1 with IP in: 145.34.134.3, IP out: 116.55.155.205
Server 2 assigned request with IP in: 191.85.142.214, IP out: 160.5.234.71
Assigned request to server 2 with IP in: 191.85.142.214, IP out: 160.5.234.71
Server 5 assigned request with IP in: 108.79.94.82, IP out: 226.220.109.252
Assigned request to server 5 with IP in: 108.79.94.82, IP out: 226.220.109.252
Server 0 finished processing request.
Server 3 finished processing request.
Server 0 assigned request with IP in: 178.155.65.61, IP out: 175.23.31.237
Assigned request to server 0 with IP in: 178.155.65.61, IP out: 175.23.31.237
Server 3 assigned request with IP in: 127.5.65.254, IP out: 118.82.120.100
Assigned request to server 3 with IP in: 127.5.65.254, IP out: 118.82.120.100
Server 8 finished processing request.
Server 8 assigned request with IP in: 43.243.99.245, IP out: 193.0.247.222
Assigned request to server 8 with IP in: 43.243.99.245, IP out: 193.0.247.222
Server 1 finished processing request.
Server 3 finished processing request.
Server 1 assigned request with IP in: 169.25.208.233, IP out: 138.177.251.135
Assigned request to server 1 with IP in: 169.25.208.233, IP out: 138.177.251.135
Server 3 assigned request with IP in: 168.147.202.202, IP out: 234.67.27.2
Assigned request to server 3 with IP in: 168.147.202.202, IP out: 234.67.27.2
Server 0 finished processing request.
Server 4 finished processing request.
Server 7 finished processing request.
Server 9 finished processing request.
Server 0 assigned request with IP in: 45.111.100.162, IP out: 251.165.52.32
Assigned request to server 0 with IP in: 45.111.100.162, IP out: 251.165.52.32
Server 4 assigned request with IP in: 179.23.198.134, IP out: 17.201.236.215
Assigned request to server 4 with IP in: 179.23.198.134, IP out: 17.201.236.215
Server 7 assigned request with IP in: 180.34.133.211, IP out: 55.239.175.168
Assigned request to server 7 with IP in: 180.34.133.211, IP out: 55.239.175.168
Server 9 assigned request with IP in: 142.39.39.78, IP out: 124.187.84.149
Assigned request to server 9 with IP in: 142.39.39.78, IP out: 124.187.84.149
Server 0 finished processing request.
Server 2 finished processing request.
Server 0 assigned request with IP in: 87.86.96.0, IP out: 198.91.224.39
Assigned request to server 0 with IP in: 87.86.96.0, IP out: 198.91.224.39
Server 2 assigned request with IP in: 110.195.241.150, IP out: 79.21.168.82
Assigned request to server 2 with IP in: 110.195.241.150, IP out: 79.21.168.82
Server 6 finished processing request.
Server 8 finished processing request.
Server 6 assigned request with IP in: 137.19.44.57, IP out: 94.100.43.149
Assigned request to server 6 with IP in: 137.19.44.57, IP out: 94.100.43.149
Server 8 assigned request with IP in: 242.57.38.50, IP out: 89.66.10.163
Assigned request to server 8 with IP in: 242.57.38.50, IP out: 89.66.10.163
Server 3 finished processing request.
Server 5 finished processing request.
Server 3 assigned request with IP in: 185.220.206.84, IP out: 201.25.11.190
Assigned request to server 3 with IP in: 185.220.206.84, IP out: 201.25.11.190
Server 5 assigned request with IP in: 219.8.125.107, IP out: 182.172.180.31
Assigned request to server 5 with IP in: 219.8.125.107, IP out: 182.172.180.31
Server 0 finished processing request.
Server 0 assigned request with IP in: 146.6.0.247, IP out: 223.6.214.27
Assigned request to server 0 with IP in: 146.6.0.247, IP out: 223.6.214.27
Server 5 finished processing request.
Server 6 finished processing request.
Server 5 assigned request with IP in: 249.200.236.58, IP out: 171.106.202.11
Assigned request to server 5 with IP in: 249.200.236.58, IP out: 171.106.202.11
Server 6 assigned request with IP in: 197.160.205.18, IP out: 199.222.82.76
Assigned request to server 6 with IP in: 197.160.205.18, IP out: 199.222.82.76
Server 0 finished processing request.
Server 1 finished processing request.
Server 9 finished processing request.
Server 0 assigned request with IP in: 190.141.47.28, IP out: 20.122.112.225
Assigned request to server 0 with IP in: 190.141.47.28, IP out: 20.122.112.225
Server 1 assigned request with IP in: 43.120.10.229, IP out: 219.162.107.183
Assigned request to server 1 with IP in: 43.120.10.229, IP out: 219.162.107.183
Server 9 assigned request with IP in: 98.125.48.182, IP out: 242.193.74.176
Assigned request to server 9 with IP in: 98.125.48.182, IP out: 242.193.74.176
Server 8 finished processing request.
Added request with IP in: 231.57.123.149, IP out: 130.253.51.211, processing time: 36
Server 8 assigned request with IP in: 90.53.225.0, IP out: 218.160.165.0
Assigned request to server 8 with IP in: 90.53.225.0, IP out: 218.160.165.0
Server 4 finished processing request.
Server 6 finished processing request.
Server 7 finished processing request.
Server 4 assigned request with IP in: 187.83.39.169, IP out: 219.53.215.38
Assigned request to server 4 with IP in: 187.83.39.169, IP out: 219.53.215.38
Server 6 assigned request with IP in: 191.55.215.236, IP out: 2.246.81.44
Assigned request to server 6 with IP in: 191.55.215.236, IP out: 2.246.81.44
Server 7 assigned request with IP in: 91.128.39.174, IP out: 145.166.229.201
Assigned request to server 7 with IP in: 91.128.39.174, IP out: 145.166.229.201
Server 3 finished processing request.
Server 3 assigned request with IP in: 189.81.224.87, IP out: 131.161.240.88
Assigned request to server 3 with IP in: 189.81.224.87, IP out: 131.161.240.88
Server 2 finished processing request.
Server 5 finished processing request.
Server 2 assigned request with IP in: 179.139.214.216, IP out: 120.236.46.9
Assigned request to server 2 with IP in: 179.139.214.216, IP out: 120.236.46.9
Server 5 assigned request with IP in: 117.216.95.180, IP out: 32.182.215.67
Assigned request to server 5 with IP in: 117.216.95.180, IP out: 32.182.215.67
Server 9 finished processing request.
Server 9 assigned request with IP in: 37.51.237.225, IP out: 116.164.100.191
Assigned request to server 9 with IP in: 37.51.237.225, IP out: 116.164.100.191
Server 1 finished processing request.
Server 3 finished processing request.
Server 6 finished processing request.
Server 1 assigned request with IP in: 195.168.50.48, IP out: 120.241.119.207
Assigned request to server 1 with IP in: 195.168.50.48, IP out: 120.241.119.207
Server 3 assigned request with IP in: 204.233.109.77, IP out: 182.172.118.195
Assigned request to server 3 with IP in: 204.233.109.77, IP out: 182.172.118.195
Server 6 assigned request with IP in: 173.144.22.224, IP out: 213.31.243.242
Assigned request to server 6 with IP in: 173.144.22.224, IP out: 213.31.243.242
Server 8 finished processing request.
Server 8 assigned request with IP in: 152.109.210.9, IP out: 95.45.90.74
Assigned request to server 8 with IP in: 152.109.210.9, IP out: 95.45.90.74
Server 5 finished processing request.
Server 5 assigned request with IP in: 75.217.227.48, IP out: 202.244.233.133
Assigned request to server 5 with IP in: 75.217.227.48, IP out: 202.244.233.133
Server 0 finished processing request.
Server 6 finished processing request.
Server 7 finished processing request.
Server 0 assigned request with IP in: 95.194.180.140, IP out: 70.231.244.125
Assigned request to server 0 with IP in: 95.194.180.140, IP out: 70.231.244.125
Server 6 assigned request with IP in: 187.150.66.66, IP out: 192.86.182.105
Assigned request to server 6 with IP in: 187.150.66.66, IP out: 192.86.182.105
Server 7 assigned request with IP in: 10.82.68.178, IP out: 188.77.150.5
Assigned request to server 7 with IP in: 10.82.68.178, IP out: 188.77.150.5
Server 2 finished processing request.
Server 4 finished processing request.
Server 6 finished processing request.
Server 2 assigned request with IP in: 219.134.212.19, IP out: 175.55.225.33
Assigned request to server 2 with IP in: 219.134.212.19, IP out: 175.55.225.33
Server 4 assigned request with IP in: 64.205.164.181, IP out: 211.120.255.24
Assigned request to server 4 with IP in: 64.205.164.181, IP out: 211.120.255.24
Server 6 assigned request with IP in: 251.7.106.11, IP out: 11.197.22.70
Assigned request to server 6 with IP in: 251.7.106.11, IP out: 11.197.22.70
Server 9 finished processing request.
Server 9 assigned request with IP in: 254.43.114.228, IP out: 85.144.159.172
Assigned request to server 9 with IP in: 254.43.114.228, IP out: 85.144.159.172
Server 1 finished processing request.
Server 8 finished processing request.
Server 1 assigned request with IP in: 190.163.81.192, IP out: 231.137.225.101
Assigned request to server 1 with IP in: 190.163.81.192, IP out: 231.137.225.101
Server 8 assigned request with IP in: 121.45.19.41, IP out: 219.220.139.23
Assigned request to server 8 with IP in: 121.45.19.41, IP out: 219.220.139.23
Server 3 finished processing request.
Server 7 finished processing request.
Server 3 assigned request with IP in: 17.111.195.170, IP out: 241.77.64.121
Assigned request to server 3 with IP in: 17.111.195.170, IP out: 241.77.64.121
Server 7 assigned request with IP in: 150.99.18.113, IP out: 143.200.32.126
Assigned request to server 7 with IP in: 150.99.18.113, IP out: 143.200.32.126
Server 1 finished processing request.
Server 1 assigned request with IP in: 124.74.154.121, IP out: 250.205.164.26
Assigned request to server 1 with IP in: 124.74.154.121, IP out: 250.205.164.26
Server 5 finished processing request.
Server 9 finished processing request.
Server 5 assigned request with IP in: 197.30.1.175, IP out: 109.185.72.53
Assigned request to server 5 with IP in: 197.30.1.175, IP out: 109.185.72.53
Server 9 assigned request with IP in: 240.248.43.96, IP out: 19.238.120.105
Assigned request to server 9 with IP in: 240.248.43.96, IP out: 19.238.120.105
Server 1 finished processing request.
Server 1 assigned request with IP in: 78.120.132.85, IP out: 114.39.15.106
Assigned request to server 1 with IP in: 78.120.132.85, IP out: 114.39.15.106
Server 4 finished processing request.
Server 6 finished processing request.
Server 8 finished processing request.
Server 4 assigned request with IP in: 13.124.50.89, IP out: 22.135.82.157
Assigned request to server 4 with IP in: 13.124.50.89, IP out: 22.135.82.157
Server 6 assigned request with IP in: 192.166.252.51, IP out: 174.68.222.246
Assigned request to server 6 with IP in: 192.166.252.51, IP out: 174.68.222.246
Server 8 assigned request with IP in: 140.71.112.210, IP out: 86.44.126.27
Assigned request to server 8 with IP in: 140.71.112.210, IP out: 86.44.126.27
Server 0 finished processing request.
Server 2 finished processing request.
Server 7 finished processing request.
Server 0 assigned request with IP in: 186.203.104.215, IP out: 201.187.83.243
Assigned request to server 0 with IP in: 186.203.104.215, IP out: 201.187.83.243
Server 2 assigned request with IP in: 186.80.23.230, IP out: 62.249.167.176
Assigned request to server 2 with IP in: 186.80.23.230, IP out: 62.249.167.176
Server 7 assigned request with IP in: 197.85.169.14, IP out: 24.10.203.242
Assigned request to server 7 with IP in: 197.85.169.14, IP out: 24.10.203.242
Server 9 finished processing request.
Added request with IP in: 58.212.215.56, IP out: 32.172.150.75, processing time: 42
Server 9 assigned request with IP in: 55.92.180.48, IP out: 97.5.216.147
Assigned request to server 9 with IP in: 55.92.180.48, IP out: 97.5.216.147
Server 3 finished processing request.
Server 3 assigned request with IP in: 36.237.147.219, IP out: 70.219.142.210
Assigned request to server 3 with IP in: 36.237.147.219, IP out: 70.219.142.210
Server 0 finished processing request.
Server 7 finished processing request.
Server 0 assigned request with IP in: 148.51.228.94, IP out: 119.72.178.15
Assigned request to server 0 with IP in: 148.51.228.94, IP out: 119.72.178.15
Server 7 assigned request with IP in: 205.14.11.13, IP out: 11.133.155.183
Assigned request to server 7 with IP in: 205.14.11.13, IP out: 11.133.155.183
Server 1 finished processing request.
Server 3 finished processing request.
Server 5 finished processing request.
Added request with IP in: 154.14.113.140, IP out: 16.226.142.142, processing time: 7
Server 1 assigned request with IP in: 138.5.85.93, IP out: 117.12.104.229
Assigned request to server 1 with IP in: 138.5.85.93, IP out: 117.12.104.229
Server 3 assigned request with IP in: 152.240.206.78, IP out: 130.254.165.222
Assigned request to server 3 with IP in: 152.240.206.78, IP out: 130.254.165.222
Server 5 assigned request with IP in: 186.41.2.192, IP out: 92.74.104.212
Assigned request to server 5 with IP in: 186.41.2.192, IP out: 92.74.104.212
Server 1 finished processing request.
Server 1 assigned request with IP in: 112.197.146.80, IP out: 52.199.97.252
Assigned request to server 1 with IP in: 112.197.146.80, IP out: 52.199.97.252
Server 4 finished processing request.
Server 5 finished processing request.
Server 6 finished processing request.
Server 4 assigned request with IP in: 199.69.41.148, IP out: 82.149.206.216
Assigned request to server 4 with IP in: 199.69.41.148, IP out: 82.149.206.216
Server 5 assigned request with IP in: 251.86.24.189, IP out: 95.44.62.139
Assigned request to server 5 with IP in: 251.86.24.189, IP out: 95.44.62.139
Server 6 assigned request with IP in: 40.123.253.108, IP out: 65.5.123.136
Assigned request to server 6 with IP in: 40.123.253.108, IP out: 65.5.123.136
Server 9 finished processing request.
Server 9 assigned request with IP in: 70.24.89.249, IP out: 224.159.43.29
Assigned request to server 9 with IP in: 70.24.89.249, IP out: 224.159.43.29
Server 0 finished processing request.
Server 2 finished processing request.
Server 8 finished processing request.
Server 0 assigned request with IP in: 175.107.196.38, IP out: 12.193.207.122
Assigned request to server 0 with IP in: 175.107.196.38, IP out: 12.193.207.122
Server 2 assigned request with IP in: 78.183.121.142, IP out: 210.195.180.156
Assigned request to server 2 with IP in: 78.183.121.142, IP out: 210.195.180.156
Server 8 assigned request with IP in: 170.114.209.50, IP out: 114.50.247.204
Assigned request to server 8 with IP in: 170.114.209.50, IP out: 114.50.247.204
Server 6 finished processing request.
Server 6 assigned request with IP in: 234.123.240.239, IP out: 197.18.39.203
Assigned request to server 6 with IP in: 234.123.240.239, IP out: 197.18.39.203
Server 1 finished processing request.
Server 7 finished processing request.
Server 1 assigned request with IP in: 89.237.135.255, IP out: 231.181.238.236
Assigned request to server 1 with IP in: 89.237.135.255, IP out: 231.181.238.236
Server 7 assigned request with IP in: 63.179.44.204, IP out: 56.26.67.83
Assigned request to server 7 with IP in: 63.179.44.204, IP out: 56.26.67.83
Server 4 finished processing request.
Server 9 finished processing request.
Server 4 assigned request with IP in: 40.213.1.244, IP out: 129.50.78.28
Assigned request to server 4 with IP in: 40.213.1.244, IP out: 129.50.78.28
Server 9 assigned request with IP in: 47.49.110.88, IP out: 181.236.29.134
Assigned request to server 9 with IP in: 47.49.110.88, IP out: 181.236.29.134
Server 0 finished processing request.
Server 1 finished processing request.
Server 3 finished processing request.
Server 0 assigned request with IP in: 67.79.167.243, IP out: 181.233.251.204
Assigned request to server 0 with IP in: 67.79.167.243, IP out: 181.233.251.204
Server 1 assigned request with IP in: 29.58.171.125, IP out: 251.28.217.40
Assigned request to server 1 with IP in: 29.58.171.125, IP out: 251.28.217.40
Server 3 assigned request with IP in: 36.120.56.52, IP out: 6.117.251.51
Assigned request to server 3 with IP in: 36.120.56.52, IP out: 6.117.251.51
Server 7 finished processing request.
Server 7 assigned request with IP in: 239.40.165.53, IP out: 205.45.75.37
Assigned request to server 7 with IP in: 239.40.165.53, IP out: 205.45.75.37
Server 2 finished processing request.
Server 5 finished processing request.
Server 6 finished processing request.
Server 9 finished processing request.
Server 2 assigned request with IP in: 13.69.85.234, IP out: 15.105.34.131
Assigned request to server 2 with IP in: 13.69.85.234, IP out: 15.105.34.131
Server 5 assigned request with IP in: 37.12.211.181, IP out: 45.194.59.138
Assigned request to server 5 with IP in: 37.12.211.181, IP out: 45.194.59.138
Server 6 assigned request with IP in: 253.169.87.37, IP out: 92.104.7.151
Assigned request to server 6 with IP in: 253.169.87.37, IP out: 92.104.7.151
Server 9 assigned request with IP in: 29.157.233.48, IP out: 175.208.158.59
Assigned request to server 9 with IP in: 29.157.233.48, IP out: 175.208.158.59
Server 0 finished processing request.
Server 8 finished processing request.
Server 0 assigned request with IP in: 167.82.62.182, IP out: 36.59.96.77
Assigned request to server 0 with IP in: 167.82.62.182, IP out: 36.59.96.77
Server 8 assigned request with IP in: 190.195.5.97, IP out: 153.189.199.54
Assigned request to server 8 with IP in: 190.195.5.97, IP out: 153.189.199.54
Server 4 finished processing request.
Server 4 assigned request with IP in: 12.9.198.82, IP out: 233.79.128.238
Assigned request to server 4 with IP in: 12.9.198.82, IP out: 233.79.128.238
Server 0 finished processing request.
Server 5 finished processing request.
Server 0 assigned request with IP in: 73.67.102.62, IP out: 22.240.48.119
Assigned request to server 0 with IP in: 73.67.102.62, IP out: 22.240.48.119
Server 5 assigned request with IP in: 228.136.60.106, IP out: 233.173.183.7
Assigned request to server 5 with IP in: 228.136.60.106, IP out: 233.173.183.7
Server 1 finished processing request.
Server 2 finished processing request.
Server 3 finished processing request.
Server 6 finished processing request.
Server 1 assigned request with IP in: 106.187.116.155, IP out: 219.10.15.71
Assigned request to server 1 with IP in: 106.187.116.155, IP out: 219.10.15.71
Server 2 assigned request with IP in: 76.92.230.86, IP out: 152.8.167.210
Assigned request to server 2 with IP in: 76.92.230.86, IP out: 152.8.167.210
Server 3 assigned request with IP in: 73.187.74.231, IP out: 67.189.76.127
Assigned request to server 3 with IP in: 73.187.74.231, IP out: 67.189.76.127
Server 6 assigned request with IP in: 97.217.246.193, IP out: 209.191.55.46
Assigned request to server 6 with IP in: 97.217.246.193, IP out: 209.191.55.46
Server 7 finished processing request.
Server 9 finished processing request.
Server 7 assigned request with IP in: 217.122.241.6, IP out: 8.31.121.174
Assigned request to server 7 with IP in: 217.122.241.6, IP out: 8.31.121.174
Server 9 assigned request with IP in: 255.240.218.155, IP out: 93.133.106.237
Assigned request to server 9 with IP in: 255.240.218.155, IP out: 93.133.106.237
Server 2 finished processing request.
Server 4 finished processing request.
Server 2 assigned request with IP in: 206.208.4.88, IP out: 110.194.95.134
Assigned request to server 2 with IP in: 206.208.4.88, IP out: 110.194.95.134
Server 4 assigned request with IP in: 253.152.197.214, IP out: 9.122.197.186
Assigned request to server 4 with IP in: 253.152.197.214, IP out: 9.122.197.186
Server 8 finished processing request.
Server 8 assigned request with IP in: 26.48.67.246, IP out: 15.196.167.102
Assigned request to server 8 with IP in: 26.48.67.246, IP out: 15.196.167.102
Server 5 finished processing request.
Server 5 assigned request with IP in: 147.35.13.147, IP out: 133.124.234.204
Assigned request to server 5 with IP in: 147.35.13.147, IP out: 133.124.234.204
Server 1 finished processing request.
Server 6 finished processing request.
Added request with IP in: 136.123.205.31, IP out: 33.123.52.6, processing time: 32
Server 1 assigned request with IP in: 129.180.221.213, IP out: 39.189.4.195
Assigned request to server 1 with IP in: 129.180.221.213, IP out: 39.189.4.195
Server 6 assigned request with IP in: 208.125.169.48, IP out: 246.121.26.217
Assigned request to server 6 with IP in: 208.125.169.48, IP out: 246.121.26.217
Server 0 finished processing request.
Server 0 assigned request with IP in: 121.156.43.210, IP out: 145.119.146.86
Assigned request to server 0 with IP in: 121.156.43.210, IP out: 145.119.146.86
Server 3 finished processing request.
Server 7 finished processing request.
Server 3 assigned request with IP in: 62.30.208.103, IP out: 233.98.163.212
